date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감
2025.02.25,5점만점에 1점,,,,[옵션] [올리브영단독]02 누카다미아,예전 누카다미아가 아닝것같아요ㅠㅠㅠ 이유가뭘까요..?,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2025.02.15,5점만점에 1점,,,한달이상사용,[옵션] [단품]03 베어 그레이프,"이거 제 인생틴트입니다
등교할때 발라주면 선도부한테도 안 잡히는 자연스러운 립이에영",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2025.02.10,5점만점에 1점,,,,[옵션] 08 핑크 펌킨,감사합니다 잘쓸게요 고마워요 😄 💕 😊 😘 별로 잘쓸게요,0,보통이에요,보통이에요,보통이에요,보통이에요
2025.02.08,5점만점에 2점,"건성, 웜톤, 민감성, 탄력",,,[옵션] 05 쥬쥬브,"리뉴얼전의 색상이 아니라 아쉬워요
착색 후 남는 색은 너무 핑크임
그리고 시간이 좀 지나면 입술이 너무 건조해요 ;;;
맘에 드는건 예전보다 나아진 케이스와 착색?!
착색이 좀 오래가서 얼굴 안색이 어두워지진 않는다",0,보통이에요,보통이에요,다소 아쉬워요,보통이에요
2024.12.08,5점만점에 1점,"민감성, 가을웜톤, 모공, 민감성",,,[옵션] [어워즈한정기획] 03 베어 그레이프,용량 적어진게 제일 별루긴한데 색도 달라졌어요 리뉴얼하고 좋아진건 입술 갈라짐이 거의 사라졌다 것도 전이랑 비교하면.. 기존거는 갈라짐 심하고 입술 아퍼도 색 이뻐서 계속 샀는데 리뉴얼 되곤 이제 더이상 안 살 것 가틈요 색 기대하지마셈ㅋㅋ,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.08,5점만점에 2점,,,,[옵션] [어워즈한정기획] 03 베어 그레이프,"흠믐믐ㅁ…… 좀 아쉽긴 해요
상세페이지 발색과는 좀 많이 다른거같아요
발림성이나 착색, 광 유지력은 다 나쁘지 않아요
근데 쥬시래스팅을 굳이 쓸 이유를 모르겠어요
1. 상세페이지와 색도 달라서 구매하고 만족하지 못함
2. 광감? 그저그럼 흔한 글로시틴트가 되어버림
3. 여기에만 있는 색이 아님 흔한 색의 틴트임

리뉴얼하고 너무 아쉬워진거같아요

사진은 3콧,1콧 발색 비교고 5분 후에 착색 테스트해본거에요
실제로는 저것보다 더 밝고 따듯한 색감이에요
아이폰 13 기본카메라로 촬영했습니다",0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.03,5점만점에 2점,,,,[옵션] 05 쥬쥬브,"리뉴얼되기전이 더 좋은것같아요 ㅠ
저랑 안맞는거일수도 있지만 이거만쓰면 입술각질이 더 생기고 입술이 땡겨요 ㅠㅠㅠ
색은 이쁜데 본래 입술색이 이쁘신분들이 더 이쁠것같아요 저는 입술색이 좀 어두운 편이라 조금 어둡게 올라가서 손이 잘안가요..",0,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요
2024.11.02,5점만점에 2점,복합성,,,[옵션] [단품]03 베어 그레이프,"아니 얼탱이;; 배송 받아서 기존에 쓰던거랑 비교해보다
케이스 크기에 큰 차이가 없길래 확인해봤더니
기존 5.5g, 리뉴얼 3.5g 이네요 ;; 리뉴얼인데 가격에 큰 차이가 없다 이러면서 광고해놓고 2g은 증발시키고 참나
색깔도 더 웜해졌구요
원래 제품은 공식몰에서만 살 수 있게 하고 ^^ 그럼 그렇지 짱나요",484,보통이에요,보통이에요,보통이에요,보통이에요
2024.08.09,5점만점에 1점,,,,[옵션] 베어 베리 스무디,"여쿨라 추천템이라고 들어서 샀는데 실망했습니다.화장 안 하고 바르면 동네 누렁이같고요, 화장하고 발라도 그리 예쁘진 않네요.. 왜 여쿨라 추천템인지 모르겠습니다 보라색이 잘어울리는 분이라면 몰라도 보라끼 안 받는 일반 여쿨라분들이 쓰기에도 좀 애매한 느낌이 있고, 그렇다고 겨쿨분들이 쓰시기엔 너무 흰끼가 많이 돌아서.. 도대체 누굴 위한 컬러인지 모르겠네요. 2번 쓰고 도저히 못 쓰겠어서 버렸습니다..",1,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요
2024.07.21,5점만점에 2점,"건성, 봄웜톤, 각질, 다크서클",,,[옵션] [올리브영단독]누카다미아,"갈웜 좋아하는 봄웜이라 포멜로 스킨이랑 같이 쓰면 예쁘대서 샀습니다만 핑크 착색이라 너무 실망스럽습니다 ㅠ
광택또 빨리 사라지고 시럽맛 나서 별로예요 ㅠ
그런데다 바르면 입술이 좀 무거운 감도 있고 바르고 나서 안쪽에 선 생깁니다.. 재구매는 안할듯",2,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요
2024.07.16,5점만점에 2점,"건성, 봄웜톤, 각질, 다크서클",,,[옵션] [올리브영단독]포멜로 스킨,"일단 가을웜 좋아합니다..
다소 아쉬운 제품...가격대 괜찮고 색깔 예뻐요
근데 입술 안쪽에 선 생기고 핑크 착색이라서 색깔이 너무 달라져서 이게 뭔가 싶음...ㅠㅠ
처음 발랐을 때랑 색깔이 너무 달라지고 입술에 올렸을 때 너무 답답해서 다시는 구매하지 않을 제품이네요 ..ㅠㅠ
그리고 향기에 민감한 편이 아닌데도 굉장히 인위적인 시럽향이 나서 바를 때 힘듭니다..",0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요
2024.07.11,5점만점에 2점,,,,[옵션] [NEW]멜로우 페어,"찐후기,,🍡

색상이 누디 베이지 색상이라고 되어있지만…
입술에 바르기전에는 사진과 똑같은색상으로 발리다가 입술에 얹어보니 푸른기도는 팥죽색 이더라구요.

그래서 혹시나 싶어 원래 입술색때문에 그런가 싶어서 입술색을 톤다운 시킨 후 발라봐도 똑같았습니다.

사진과는 차이가 있지만 외국언니 느낌내고싶고 고급진 분위기 연출하고싶으시다면 이 컬러 추천드려요.",5,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2023.09.11,5점만점에 1점,"지성, 웜톤, 모공, 피지과다",,,[옵션] [올리브영단독]필링 앵두,"저한테는 손등발색에 비해
입술발색은 보라빛이 돌아서 별로 안어울렸어요ㅠ
아쉽지만 색상 자체는 꽤 예뻐요! 착색은 거의없어요.
근데 제 입술에 안맞는 성분이 많은지
바른 첫날저녁 입술이 쫌 까슬까슬했는데
일주일정도 썼더니 완전 엉망진창이돼서
걍 버렸습니다..
많이들 쓰시는걸보니 제입술에만 안맞는것같긴해요..
아쉽고 슬프네요..흡흡",2,보통이에요,예상보다 짧아요,보통이에요,보통이에요
2021.08.17,5점만점에 1점,"복합성, 쿨톤, 각질, 모공",,,[옵션] 베리 베리 핑크,"여름쿨 라이트톤이라 믿고 구매했어요
26, 27 두가지 색상 엄청 고민하고 유투브 인스타그램 후기 등 꼼꼼하게 보고 구매한건데,,,,,
발라보니,, 실망이네요
발림성도 별로고,, 입술위에 뭔가 두껍게 둥둥뜨는 느낌으로 발리고 입술 주름 부각도있고,,
바르고 시간지나서 착색된 색상이 엄청 탁해요,, 처음에 발릴때만 좀 밝고,,
후기 사진들 보면 투명하게 발리던데,,왤케 두껍게 보이는지 쫌 꾸덕하고 그렇네요

롬앤 좋아하는데,, 롬앤 살때마다 실패해서 이번엔 아닐거라 믿었지만,, ㅠ또,, 실패 ㅜㅜ",4,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요
2020.08.17,5점만점에 2점,,,,[옵션] 피그피그,"촉촉한 건 맞는데 입술색이 많이 비쳐요
입술색이 탁하고 진한 편인데 그 상태에서 올리니까 색이 섞이네요 그래서 좀 밝은 색상을 착색 시킨 후에 발랐더니 엄-청 탁한 색이 되더라구요... 인기 색상이라 기대 많이 했는데...
그리고 냄새가 감기시럽맛이라 싫었어요 차라리 무향이 나을듯합니다 착색은 원래색 그대로 남아요 근대 색 자체가 고구마 색이라 착색이 보라색 섞인 탁한 핑크색이에요 글래스팅워터틴트 잘 쓰고 있는데 그것보다는 착색이 덜한 것 같아요",2,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요
2025.01.09,5점만점에 2점,"건성, 여름쿨톤, 미백",,한달이상사용,[옵션] [단품]03 베어 그레이프,"저는 개인적으로 리뉴얼 전 베어그레이프를 잘 썼었어서..
그냥 너무 아쉬워요 발림성도 아쉽고 용량도 아쉽고...",1,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요
2024.12.16,5점만점에 2점,"복합성, 웜톤, 트러블",,,[옵션] 21 그레이프 밤,형광빛으로 남는 착색 싫어하는데 이게 딱 그렇네요. 새로운컬러라 사봤는데 저는 재구매의사없습니다.,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.15,5점만점에 2점,"복합성, 각질, 다크서클",,,[옵션] 09 멀드 피치,힝.. 생각보다 핑크네요ㅜㅠ 상세페이지엔 갈웜끼가 있는데 실제론 베어그레이프깔이에용.. 사진색감보다 빨강끼는 없고 더 핑크에용 그리구 개인적으로 냄새가 넘불호ㅜ 바를때마다 화학?냄새같은게 나는데 너무싫어욤,0,다소 아쉬워요,보통이에요,아주 만족해요,아주 촉촉해요
2024.12.12,5점만점에 1점,"지성, 여름쿨톤, 홍조",,재구매,[옵션] 21 그레이프 밤,리뉴얼 되기 쟌이 더 좋은거같아요 ㄱ헝도 안나고 너무 진해서 아줌마같아요,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.12.11,5점만점에 1점,,,,[옵션] [어워즈한정기획] 03 베어 그레이프,안 열려요 뚜껑이 안 열려요 진짜 고무장갑으로 엄청나게 해봤는데 안 열립니다…… 뚜껑 제대로 만들어 주세요 제발 제발 제발,0,다소 아쉬워요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2024.07.03,5점만점에 1점,"건성, 봄웜톤, 미백, 블랙헤드",,한달이상사용,[옵션] 리치코랄,봄웜라립이래서 샀는데 음 너무 주황코랄?빨간?느낌이라 한번쓰고 안쓰는중 ㅠㅠ 돈아깝,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.06.22,5점만점에 1점,"건성, 쿨톤, 미백, 주름",,한달이상사용,[옵션] 피그피그,"데일리로 사용하기 좋은 색상이에요
기존제품 사용하고 재구매 했어요
틴트라 촉촉하고 좋아요
틴트라 자주 사용해주면 좋아요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2024.05.25,5점만점에 2점,"복합성, 여름쿨톤, 미백, 블랙헤드",,한달이상사용,[옵션] 쥬쥬브,롬앤립 다 좋은데... 쓰고 나서 한 몇 분만 지나도 입이 바싹 말라버리는게 너무 아쉬워요,0,보통이에요,보통이에요,보통이에요,보통이에요
2024.03.31,5점만점에 1점,"복합성, 웜톤, 모공, 미백",,한달이상사용,[옵션] 쥬쥬브,"쥬쥬브 판매페이지 발색 색깔과
실제 발색 너무 다름.. 입술색 때문인가 하고
입술 허옇게 파데해서 색상 죽여도
저색 절대 안나옴
현재 쓰레기통에 있는친구",0,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2024.03.31,5점만점에 2점,"복합성, 웜톤, 모공, 미백",,한달이상사용,[옵션] 리치코랄,"롬앤 틴트발색 저랑 안맞아유
봄브라이트인데, 제가 구매한 립들은
다 뭔가 어둡다? 는느낌이 들어요",1,보통이에요,보통이에요,보통이에요,보통이에요
2024.01.15,5점만점에 1점,,,한달이상사용,[옵션] [기획] 베어 그레이프,와 진짜 최악이에요 뚜껑에서 내용물이 새요.. 저만 그런건줄 알았는데 제 주변 친구들 다 그렇더라고요 그리고 색이 생각보다 너~무 뮤트해요,0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요
2022.02.07,5점만점에 2점,"건성, 웜톤, 각질, 모공",,한달사용리뷰,[옵션] [2021어워즈]베어그레이프,이거 무슨 할인행사? 할때 산건데 냄새가 진짜 오래 된 틴트 냄새가 나서 뭔가 보관이 잘못된건지 모르겠는데 냄새땜에 못바르고 있어요ㅔ,0,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요
2021.08.20,5점만점에 1점,,,,[옵션] 베리 베리 핑크,"저는 비추입니다..
여쿨라인데.. 이 색상은 전혀 여쿨라 아니고요.. 제 얼굴에는 촌스럽게 올ㅇ라왔어요.. 향기도..딸기향??이 나는데.. 향이 참 그래요.. 그리고 뭉치는것도 있어요.. 딱 2번바르고 버렸어요..ㅠㅠ",6,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2020.10.16,5점만점에 1점,"건성, 쿨톤, 주름",,,[옵션] 피그피그,"여쿨라이트인데 릴렌트리슬리레드랑 바르면 어울린대서 샀는데, 라이트 톤한테는 너무 어둡네요 라이트톤은 그냥 릴렌트리만 발라도 둥둥 뜨지 않아요!",2,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,아주 촉촉해요
2020.01.17,5점만점에 2점,"복합성, 쿨톤, 미백, 잡티",,,[옵션] 체리 밤,요즘 글라스팅워터틴트를 사용하면서 롬앤 제품에 빠져서 체리밤 컬러 구매했는데 약간 진득하게 발리고 색감도 그리 오래 지속되지 않는거같아요ㅜ ㅠ 담번엔 재구매 안할거같아요,1,다소 아쉬워요,보통이에요,보통이에요,보통이에요
2025.04.05,5점만점에 2점,,,,[옵션] 04 피그 피그,"리뉴얼한 새1키 나와.,.,,,0
내 인생템 돌려내....,.",0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요
2025.04.03,5점만점에 1점,,,,[옵션] 04 피그 피그,"발림성, 수분감, 지속력 다 괜찮지만
컬러가 상품페이지와 많이 다릅니다.. 정말 달라요..
상품페이지는 핑크끼가 돌지만 현실발색은 보라끼가 많이 돌아요... 실사용샷 잘 찾아보고 구매하세요",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요
2025.04.03,5점만점에 1점,,,한달이상사용,[옵션] 24 베어 쥬시 오,색은 마음에 들었는데 이거만 바르면 입술에 문제가 생깁니다,0,보통이에요,보통이에요,보통이에요,보통이에요
2025.04.01,5점만점에 1점,,,,[옵션] [기획세트] 03 베어 그레이프,예전의 쥬시 래스팅은 어디 갔는지…? 광택도 거의 없고 그렇다고 지속력이 올라간것도 아닌… 리뉴얼 되고 진짜 너무 실망이에요,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,보통이에요
2025.04.01,5점만점에 2점,,,,[옵션] 14 아몬드 로즈,"솔직히 왜 리뉴얼 한 지 모르겠어요
광택도 예쁜지 모르겠고 전 컬러가 더 낫네요
그리고 팁에 너무 조금 묻어 나와서 불편해요",0,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요
2025.04.01,5점만점에 2점,,,한달이상사용,[옵션] 10 베어 애프리콧,"샀다가 저랑 안 맞아서 이것도 동생 줬어요… ^^..
동생은 엄청 좋아함 자기랑 잘 어울린다고..
얄미운 자식..",0,보통이에요,보통이에요,보통이에요,보통이에요
2025.04.01,5점만점에 2점,,,,[옵션] 28 설화 딸기,"색이 너무 티가 안 나고 요플레 현상 너무 심해요ㅠㅠ
분명 손등에 발랐을 땐 예쁜 색인데 바르자마자
엥??? 하는 색..차라리 베어그레이프 살걸…",0,다소 아쉬워요,보통이에요,다소 아쉬워요,보통이에요
2025.03.30,5점만점에 2점,,,한달이상사용,[옵션] [올리브영단독]02 누카다미아,뚜껑이 너무 잘 깨지고 지속력이 10분도 안 되는 거 같아요ㅠ,0,보통이에요,예상보다 짧아요,보통이에요,보통이에요
